,id,id_cidade,lat,lon
516,71954,5300108,-15.884056091308594,-48.01467514038086
517,71955,5300108,-15.855079787118095,-48.037082127162385
518,71956,5300108,-15.855623245239258,-48.03686777750651
519,71957,5300108,-15.855060386657716,-48.036921691894534
520,71958,5300108,-15.85429801940918,-48.03599090576172
521,71959,5300108,-15.856214141845703,-48.03653335571289
522,71960,5300108,-15.85519905090332,-48.03590621948242
523,71961,5300108,-15.8549165725708,-48.03411293029785
524,71962,5300108,-15.823917579650878,-48.00090408325195
525,71963,5300108,-15.85515193939209,-48.03306350708008
526,71964,5300108,-15.85725440979004,-48.03489532470703
527,71965,5300108,-15.871051364474827,-48.02327982584635
528,71966,5300108,-15.870788867657001,-48.024147327129654
529,71967,5300108,-15.864133993784586,-48.02725919087728
530,71968,5300108,-15.854004542032877,-47.99866549173991
531,71969,5300108,-15.862648200988769,-48.02857894897461
532,71970,5300108,-15.861216386159262,-48.028971354166664
533,71971,5300108,-15.9004732131958,-48.01782302856445
534,71972,5300108,-15.855413436889648,-48.01100311279297
535,71973,5300108,-15.87388235727946,-48.020406087239586
536,71974,5300108,-15.862307667732239,-48.024909019470215
537,71975,5300108,-15.862088775634765,-48.023991394042966
538,71976,5300108,-15.86715082688765,-48.02334698763761
539,71977,5300108,-15.873051834106445,-48.022711181640624
540,71978,5300108,-15.867630958557129,-48.02184724807739
541,71979,5300108,-15.861063321431478,-48.03175767262777
542,71980,5300108,-15.868087577819825,-48.01836929321289
543,71981,5300108,-15.868594741821289,-48.01837387084961
544,71982,5300108,-15.87086650303432,-48.01709910801479
545,71985,5300108,-15.882912953694662,-48.06533559163412
546,71986,5300108,-15.88697509765625,-48.07847213745117
547,71987,5300108,-15.886218643188476,-48.07590255737305
548,71988,5300108,-15.888081550598145,-48.082715606689455
549,71989,5300108,-15.893272082010904,-48.099291483561196
550,71990,5300108,-15.857327270507813,-48.03939208984375
551,71991,5300108,-15.87713680267334,-47.99949722290039
552,71992,5300108,-15.826690673828125,-47.92182159423828
553,71993,5300108,-15.85368600992056,-48.016895382220945
554,71994,5300108,-15.857962090628488,-48.005462392171225
555,71995,5300108,-15.857388396363158,-48.01251410104179
556,71996,5300108,-15.849052296744453,-48.01422124438816
557,72001,5300108,-15.812510419247756,-48.0168599940058
558,72002,5300108,-15.807084242502848,-48.03008338732597
559,72003,5300108,-15.801186161276735,-48.02247619628906
560,72004,5300108,-15.772333971659343,-47.974395497639975
561,72005,5300108,-15.801023699343204,-48.01071411371231
562,72006,5300108,-15.79993478935885,-48.002925482140974
563,72007,5300108,-15.796690292607725,-48.03152996886009
564,72008,5300108,-15.856718063354492,-47.818092346191406
565,72010,5300108,-15.82634676586498,-48.02232976393265
566,72011,5300108,-15.832469940185547,-48.05270555284288
567,72015,5300108,-15.836732541708122,-48.051055621383775
568,72016,5300108,-15.838919778303666,-48.05027673894709
569,72017,5300108,-15.84713168511024,-48.06500772329477
570,72019,5300108,-15.83515739440918,-48.0578727722168
571,72020,5300108,-15.843701651926791,-48.04206063774195
572,72022,5300108,-15.835506439208984,-48.0459098815918
573,72023,5300108,-15.838840611775716,-48.03575032552083
574,72025,5300108,-15.854929521050252,-48.03762290847133
575,72030,5300108,-15.847682285308839,-48.037088775634764
576,72035,5300108,-15.87104696697659,-48.03412755330404
577,72110,5300108,-15.823409670875186,-48.05655149429563
578,72115,5300108,-15.822878335203443,-48.05610210554941
579,72116,5300108,-15.821179389953613,-48.06642150878906
580,72118,5300108,-15.801639556884766,-48.06583023071289
581,72120,5300108,-15.80874183361347,-48.06018289419321
582,72125,5300108,-15.813350833830286,-48.06515327828829
583,72127,5300108,-15.8072998046875,-47.98904876708984
584,72130,5300108,-15.807967233657838,-48.058124106270924
585,72135,5300108,-15.815665738335971,-48.01109406043743
586,72139,5300108,-15.801639556884766,-48.06583023071289
587,72140,5300108,-15.81246039867401,-48.07419829368591
588,72145,5300108,-15.795190852323024,-48.08451642921503
589,72146,5300108,-15.796434270924536,-48.10622327081089
590,72150,5300108,-15.824185294073981,-48.07413712922517
591,72151,5300108,-15.8258574462134,-48.084902140719834
592,72152,5300108,-15.815735678741897,-48.084782863008805
593,72153,5300108,-15.823829310280937,-48.04791096278599
594,72155,5300108,-15.826443090892973,-48.074629393078034
595,72156,5300108,-15.820405687604632,-48.07967313130697
596,72158,5300108,-15.742863552910942,-47.93200969696045
597,72160,5300108,-15.831345664130318,-48.08855205112033
598,72161,5300108,-15.822119256724482,-48.09142441680465
599,72162,5300108,-15.814789652824402,-48.09396505355835
600,72199,5300108,-15.76644515991211,-47.54608917236328
601,72210,5300108,-15.807500712076823,-48.106615627513214
602,72215,5300108,-15.825484525073659,-48.095874410687095
603,72220,5300108,-15.831220782660191,-48.106954462387996
604,72225,5300108,-15.813798179751949,-48.113367143430224
605,72227,5300108,-15.83351182937622,-48.14302730560303
606,72230,5300108,-15.833588039173799,-48.10662516425638
607,72231,5300108,-15.84111021368543,-48.11308088355303
608,72233,5300108,-15.848021067105806,-48.11292178814228
609,72235,5300108,-15.839782580207375,-48.12141714657055
610,72236,5300108,-15.84760163281415,-48.11845927195506
611,72237,5300108,-15.825488662719726,-48.08899396260579
612,72238,5300108,-15.854436286084063,-48.10261879958116
613,72240,5300108,-15.818755542530733,-48.12632158423672
614,72241,5300108,-15.811110930009322,-48.1308926402272
615,72242,5300108,-15.80841781876304,-48.140836629000574
616,72243,5300108,-15.852426645030146,-48.001541734778364
617,72246,5300108,-15.824890379178322,-48.095764224812136
618,72250,5300108,-15.794782762403612,-48.121042127733105
619,72251,5300108,-15.790709824397647,-48.120782391778356
620,72252,5300108,-15.801492512226105,-48.109206199645996
621,72255,5300108,-15.798767979939779,-48.120944286528086
622,72260,5300108,-15.79960519472758,-48.13561690648397
623,72261,5300108,-15.79123627313293,-48.139092662546915
624,72262,5300108,-15.795988082885742,-48.1330935160319
625,72265,5300108,-15.813944897753126,-48.049241492088804
626,72268,5300108,-15.782768249511719,-48.138343811035156
627,72270,5300108,-15.807188367380679,-48.137362804227664
628,72275,5300108,-15.80468944736294,-48.153150091638096
629,72276,5300108,-15.842597007751465,-48.101030349731445
630,72280,5300108,-15.942281296378688,-47.93296307011654
631,72299,5300108,-15.766549110412598,-48.137611389160156
632,72300,5300108,-15.887040615081787,-47.89776484171549
633,72301,5300108,-15.885276007652283,-48.10269832611082
634,72302,5300108,-15.870885411175815,-48.068108142505984
635,72303,5300108,-15.892185493254326,-48.11979476498886
636,72304,5300108,-15.869383368381234,-48.05883074915686
637,72305,5300108,-15.886929465340568,-48.09548742120918
638,72306,5300108,-15.880733714784895,-48.075596318926124
639,72307,5300108,-15.892208044345562,-48.1053624519935
640,72308,5300108,-15.876544859351181,-48.065217863253444
641,72309,5300108,-15.895378898171817,-48.11933962504067
642,72310,5300108,-15.879045635250444,-48.068104980685185
643,72311,5300108,-15.889217520118656,-48.09602743163145
644,72312,5300108,-15.880155723785686,-48.067235429710315
645,72313,5300108,-15.88747835941002,-48.09409488615444
646,72314,5300108,-15.884024850945723,-48.063598994204874
647,72315,5300108,-15.889488703087915,-48.10081469861768
648,72316,5300108,-15.869341727741604,-48.065224631538605
649,72317,5300108,-16.02397150807566,-48.13530106977983
650,72318,5300108,-15.867450952529907,-48.08625699996947
651,72319,5300108,-15.870593750398923,-48.09710005217909
652,72320,5300108,-15.863867159242984,-48.06947413449565
653,72321,5300108,-15.877515903189163,-48.107700190268275
654,72322,5300108,-15.857145661893098,-48.082331284232744
655,72323,5300108,-15.881453972236782,-48.11395465626436
656,72325,5300108,-15.885047331788487,-48.12246093176361
657,72327,5300108,-15.88875569968388,-48.131809716937184
658,72329,5300108,-15.893197555541992,-48.1427653503418
659,72331,5300108,-15.869925821427818,-48.103893911238195
660,72333,5300108,-15.87934887662847,-48.12250283423892
661,72335,5300108,-15.889976156518815,-48.14550351082011
662,72338,5300108,-15.859747449556986,-48.078719774881996
663,72339,5300108,-15.874119977338598,-48.102099742364445
664,72341,5300108,-15.886544908796038,-48.05283062798636
665,72343,5300108,-15.871860292222765,-48.07626444498698
666,72345,5300108,-15.876314683393998,-48.06940624930642
667,72399,5300108,-15.850003242492676,-48.05649185180664
668,72404,5300108,-15.827535915374757,-47.93898735046387
669,72405,5300108,-15.871167599713361,-47.98021073517977
670,72410,5300108,-15.100513538756928,-48.91086063137301
671,72415,5300108,-15.288930843616354,-48.59415550889641
672,72420,5300108,-15.894034105188707,-47.99612394701533
673,72425,5300108,-15.901141946965998,-47.99284033341843
674,72426,5300108,-15.75170714297193,-48.26999648073886
675,72427,5300108,-15.977516174316406,-48.05133819580078
676,72428,5300108,-15.965852921882284,-48.101963749638315
677,72429,5300108,-15.961709132561317,-48.029239654541016
678,72430,5300108,-13.254604406135027,-51.512934307719384
679,72433,5300108,-15.887042140960693,-47.944401550292966
680,72440,5300108,-16.019411510891384,-48.00996949937608
681,72444,5300108,-15.913552954390243,-48.01194809578561
682,72445,5300108,-15.825848579406738,-47.97620703957298
683,72450,5300108,-15.888845898554875,-47.977108236459586
684,72455,5300108,-16.017317295074463,-48.03314208984375
685,72457,5300108,-17.343664741516115,-47.18668823242187
686,72460,5300108,-15.94920794169108,-47.9893864414148
687,72465,5300108,-15.967984040578207,-48.03102442423503
688,72490,5300108,-15.97606635093689,-48.009714126586914
689,72491,5300108,-16.028407183560457,-48.031832261519
690,72492,5300108,-15.928803852626256,-48.03159141540527
691,72499,5300108,-15.76644515991211,-47.54608917236328
692,72500,5300108,-16.03196442568743,-48.022270202636726
693,72501,5300108,-15.972364793744003,-47.99956418756853
694,72502,5300108,-16.01147123129971,-48.01521705719362
695,72503,5300108,-16.006511312849984,-48.02031906614911
696,72504,5300108,-15.990777651468912,-48.0157155442512
697,72505,5300108,-15.992047866185507,-48.02520253923204
698,72506,5300108,-15.98545840382576,-48.009273052215576
699,72507,5300108,-15.980256274126578,-48.008534085923344
700,72508,5300108,-15.957590047050925,-47.9951374577541
701,72509,5300108,-15.982486089070639,-48.00579630533854
702,72510,5300108,-15.98478976773544,-48.0040852184027
703,72511,5300108,-15.98751619883946,-48.00813211713518
704,72535,5300108,-16.001670413547096,-48.00654856363932
705,72536,5300108,-16.013548109266495,-48.0103715967249
706,72537,5300108,-16.014154297964915,-48.00782666887556
707,72542,5300108,-15.990549392170376,-48.006291654374856
708,72543,5300108,-15.983647709801083,-48.00117516896082
709,72544,5300108,-15.994953863082394,-47.99444629300025
710,72545,5300108,-15.971481800079346,-47.99791648652818
711,72546,5300108,-15.98433361967949,-47.98717605904357
712,72547,5300108,-15.973992788303665,-47.971701638740406
713,72548,5300108,-15.989065730893934,-47.98404964240821
714,72549,5300108,-16.642243844917008,-47.47645141417721
715,72550,5300108,-15.921342667411356,-48.02754783630371
716,72551,5300108,-15.81033605337143,-48.00953137874603
717,72578,5300108,-15.809273619400827,-47.981920292502956
718,72579,5300108,-15.781020800272623,-47.90823543218918
719,72580,5300108,-15.966109275817871,-47.97004222869873
720,72581,5300108,-15.786826392351571,-47.986225128173835
721,72583,5300108,-15.965572611490886,-47.97816594441732
722,72584,5300108,-15.92597516377767,-47.98498747083876
723,72587,5300108,-15.775506065005349,-47.84024265834263
724,72590,5300108,-15.997485160827637,-47.99919891357422
725,72592,5300108,-15.990667052890943,-47.99730151632558
726,72593,5300108,-15.967591567915314,-47.98481590893804
727,72594,5300108,-14.887157362334582,-49.509297040044046
728,72595,5300108,-15.948214054107666,-47.82269859313965
729,72596,5300108,-16.153386439917224,-47.958073885935654
730,72599,5300108,-15.76644515991211,-47.54608917236328
731,72600,5300108,-15.876106190080403,-47.855648553671955
732,72601,5300108,-15.846570528470552,-48.036752495398886
733,72602,5300108,-15.85009089993759,-47.99523952645317
734,72603,5300108,-15.918830850389268,-47.980294121636284
735,72610,5300108,-15.893779962203082,-47.89448311749626
736,72620,5300108,-15.904110508305687,-47.982278483254554
737,72621,5300108,-15.905404260423449,-47.88727145724826
738,72622,5300108,-15.872245403046303,-48.0451988869525
739,72625,5300108,-15.881128191947937,-48.066298961639404
740,72630,5300108,-15.890080331598671,-48.02777558854483
741,72631,5300108,-15.867465192621404,-48.00490604747426
742,72640,5300108,-15.900363726493639,-48.03945926111987
743,72641,5300108,-15.914660434333646,-48.060262641128226
744,72649,5300108,-15.918261845906576,-48.04961395263672
745,72650,5300108,-15.917288025220236,-48.04683809810214
746,72660,5300108,-15.930713497675383,-48.10090318092933
747,72667,5300108,-15.889976024627686,-47.992576599121094
748,72668,5300108,-16.31869648348901,-48.112447184901086
749,72669,5300108,-15.898848192407451,-48.0315599004063
750,72699,5300108,-15.965153694152832,-48.103904724121094
751,72701,5300108,-15.765537071228028,-48.13187866210937
752,72705,5300108,-15.737998549617938,-48.02017382721404
753,72710,5300108,-15.800512144837198,-47.980129773103734
754,72715,5300108,-15.760536114374796,-48.05225348472595
755,72720,5300108,-15.840778025713833,-47.96120158108798
756,72725,5300108,-15.709934404451554,-48.05794237737786
757,72726,5300108,-15.668941005583733,-48.068902169504476
758,72733,5300108,-15.713639756907588,-48.12952025040336
759,72734,5300108,-15.710306644439697,-48.07747592926025
760,72735,5300108,-15.923960979168232,-48.072907374455376
761,72736,5300108,-15.905258279097708,-47.78440856933594
762,72737,5300108,-15.871610077944668,-48.079248601740055
763,72738,5300108,-15.720728472659463,-48.08889971281353
764,72744,5300108,-15.897908866405487,-47.99824285507202
765,72745,5300108,-15.727287948131561,-48.1690719127655
766,72746,5300108,-15.669687112172445,-48.16783777872721
767,72747,5300108,-15.798889420249246,-48.09630931507457
768,72748,5300108,-15.960287602742513,-48.00755106608073
769,72754,5300108,-15.81729238173541,-47.99509115780101
770,72755,5300108,-15.731787810454497,-48.11101160822688
771,72760,5300108,-15.800755779917647,-48.00222741103754
772,72770,5300108,-15.701016743977865,-47.98396301269531
773,72771,5300108,-15.712947438557944,-48.1745960998535
774,72772,5300108,-15.713959693908691,-48.148529052734375
775,72773,5300108,-15.748920440673828,-48.11505126953125
776,72799,5300108,-15.794228553771973,-47.882164001464844
777,73005,5300108,-15.753641715416542,-47.87406848027156
778,73006,5300108,-15.70243040231558,-47.840559563269984
779,73007,5300108,-15.645587348937989,-47.81093521118164
780,73010,5300108,-15.692551136016846,-47.81929471415858
781,73011,5300108,-15.74415288148103,-47.88867653740777
782,73015,5300108,-15.676930457923063,-48.089500986087096
783,73016,5300108,-15.787194178654598,-47.89389023414025
784,73017,5300108,-15.70700486501058,-47.769151263766815
785,73020,5300108,-15.722845106858474,-47.92129557682918
786,73021,5300108,-15.755954933166503,-47.89008509318034
787,73025,5300108,-15.70398203531901,-47.97638408954327
788,73026,5300108,-15.710847343717303,-47.84113434382847
789,73030,5300108,-15.681188901265463,-47.96616299947103
790,73031,5300108,-15.751591091424647,-47.90077091270769
791,73035,5300108,-15.74945292265519,-47.88814146622367
792,73036,5300108,-15.710693778413715,-47.85071771795099
793,73040,5300108,-15.77276865641276,-47.91202556725705
794,73041,5300108,-15.71753602150159,-47.85857137044271
795,73045,5300108,-15.751509189605713,-47.88378119468689
796,73046,5300108,-15.705292297132088,-47.806638313062265
797,73050,5300108,-15.777152044731274,-47.910787047001335
798,73051,5300108,-15.789543129148937,-47.894278026762464
799,73053,5300108,-15.690098762512207,-47.86310958862305
800,73060,5300108,-15.674624880154928,-47.854174031151665
801,73061,5300108,-15.723780892112039,-48.03983497619629
802,73062,5300108,-15.653221698517495,-47.82841878579864
803,73063,5300108,-15.643914589515099,-47.81700897216797
804,73064,5300108,-15.646075508811258,-47.815209822221235
805,73065,5300108,-15.65297713646522,-47.82179098862868
806,73070,5300108,-15.89371406822874,-47.9354312963653
807,73080,5300108,-15.637057065963745,-47.820850451787315
808,73081,5300108,-15.64531161738377,-47.83638239841835
809,73082,5300108,-15.633519013722738,-47.82795333862305
810,73083,5300108,-15.73455494328549,-47.878355059707374
811,73084,5300108,-15.803824016026088,-47.96270397731236
812,73086,5300108,-15.767578418438251,-47.946657987741325
813,73088,5300108,-15.739333629608154,-47.8768310546875
814,73090,5300108,-15.682702216235073,-47.852852214466445
815,73091,5300108,-15.690098762512207,-47.86310958862305
816,73092,5300108,-15.664032173156738,-47.83847452799479
817,73093,5300108,-15.637619972229004,-47.850040435791016
818,73100,5300108,-15.751090261671278,-47.95453781551785
819,73105,5300108,-15.694703909067007,-47.853051112248345
820,73130,5300108,-15.690098762512207,-47.86310958862305
821,73131,5300108,-15.690098762512207,-47.86310958862305
822,73150,5300108,-16.60343995094299,-47.93308925628662
823,73151,5300108,-15.59192419052124,-47.885732650756836
824,73250,5300108,-15.778055191040039,-47.8308801651001
825,73251,5300108,-15.685874394008092,-47.85090037754604
826,73252,5300108,-15.709695611681257,-48.09091527121408
827,73255,5300108,-15.757631659507751,-47.77082824707031
828,73270,5300108,-15.660315001638311,-47.76773930599815
829,73271,5300108,-15.67995023727417,-47.81774044036865
830,73272,5300108,-15.69877004623413,-47.72951889038086
831,73299,5300108,-15.757472038269043,-47.746395111083984
832,73307,5300108,-15.63522450129191,-47.73258717854818
833,73310,5300108,-15.724712286422502,-47.83728238006136
834,73320,5300108,-15.783513969845242,-47.95984776814779
835,73330,5300108,-15.657776832580566,-47.20792574842437
836,73340,5300108,-15.70437214812454,-47.93475729105425
837,73342,5300108,-15.806965827941895,-47.90487289428711
838,73343,5300108,-15.804909272627397,-47.93839969057025
839,73345,5300108,-15.60081672668457,-47.65821075439453
840,73350,5300108,-15.746756123333443,-47.985851287841804
841,73355,5300108,-15.784002730720921,-47.84234950416967
842,73356,5300108,-15.681456184387207,-47.812922922770184
843,73357,5300108,-15.968177458819222,-48.062295352711395
844,73358,5300108,-15.87061173948523,-47.90322745336246
845,73360,5300108,-15.71283476492938,-47.96741356569178
846,73365,5300108,-15.82290595264758,-47.92118521868172
847,73366,5300108,-15.769932229640121,-47.8967779127218
848,73367,5300108,-15.74016085537997,-47.82838994806463
849,73368,5300108,-15.753944139702375,-47.87952875536541
850,73369,5300108,-15.741288415847286,-47.8622477746779
851,73370,5300108,-15.812137027778247,-47.96515413794187
852,73375,5300108,-15.759267234802246,-47.89193547566732
853,73376,5300108,-15.765203696030836,-47.84744849571815
854,73377,5300108,-15.69822915395101,-47.77612431844076
855,73380,5300108,-15.618128256364303,-47.69465533169833
856,73381,5300108,-15.821423808733622,-48.006579081217446
857,73389,5300108,-15.678118387858072,-47.665604485405815
858,73390,5300108,-15.78091303507487,-47.61340459187826
859,73391,5300108,-15.727605283260345,-47.83203681310018
860,73401,5300108,-15.68461793752817,-47.821565481332634
861,73402,5300108,-15.718281989194908,-47.858586136175674
862,73403,5300108,-15.693275077922925,-47.77218272234943
863,73499,5300108,-15.76644515991211,-47.54608917236328
